RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL650_none_aortic_HAoEC_none_hsap_1487_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL647_none_aortic_HAoEC_none_hsap_2139_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL649_none_aortic_HAoEC_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam	WL645_none_aortic_HAoEC_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam
NM_003132	-0.2942252257296	7.02137305769804	0.14915799236088	0.699341312943697	1	chr1	-	11114648	11120091	SRM	5443	4170	7.40179072150294	6.80407026282757	7.28305795817209	6.33412222469047
NM_003134	0.495804783336975	4.90094051041936	0.395344748242814	0.529503269393423	1	chr15	-	40327890	40331389	SRP14	3499	2333	4.76616534344062	4.41563594798561	4.90382185863613	5.26444551272549
NM_003136	-1.05920355060837	5.47919066821586	1.6398720359208	0.200343026214303	0.956160667527959	chr14	+	35452103	35498773	SRP54	46670	43762	5.82505900416899	5.86072977567158	4.09421170243748	5.45385027033941
NM_003137	0.513274520575988	7.50072128024837	0.426523648725807	0.513699689657377	1	chr6	-	35800810	35888957	SRPK1	88147	83244	7.30111226138197	7.07703701983234	7.34548644172723	8.05756780987488
NM_003141	-1.10554939330994	2.82593164069218	1.59444776794474	0.206691821123782	0.970569988623897	chr11	-	4406126	4414926	TRIM21	8800	6866	3.87124743631669	1.79242130281471	2.59927420487345	0.917024476550475
NM_003142	1.63679913728876	4.14069191945442	3.53233951014054	0.0601828130094707	0.490457295081896	chr2	+	170655321	170668571	SSB	13250	11052	2.37864913747964	3.61287245680377	4.81247800315092	4.49566808798682
NM_003145	-0.676597667202546	3.07705753740858	0.583041840327221	0.445122480558191	1	chr1	-	155978838	155990758	SSR2	11920	6114	1.85927510189709	4.05481670856372	1.91226874853638	2.8034668967251
NM_003146	0.210269338809578	5.18150296276047	0.0611308209237365	0.804717477297819	1	chr11	-	57093458	57103351	SSRP1	9893	3562	5.67775038460479	4.24647720049042	5.05095398829421	5.297790545148
NM_003150	0.267970805389299	6.90613087521289	0.124155389410099	0.724570615979156	1	chr17	-	40465342	40540513	STAT3	75171	67848	6.76255404906872	6.74631368497281	7.16800513571612	6.87686066638503
NM_003152	1.29987948603221	6.04787844199856	2.36003516675203	0.124479383010938	0.754162683261148	chr17	+	40439564	40463960	STAT5A	24396	19152	5.28553948606606	5.00614475177392	5.81014756591858	7.07258109738923
NM_003154	2.25624913255643e-16	-0.46263889223677	0	1	1	chr4	+	70861647	70868173	STATH	6526	1866	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003155	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	-	23699433	23712320	STC1	12887	8747	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003156	-0.286342060149626	6.05488764306789	0.140929778275702	0.707358430961571	1	chr11	+	3876932	4114440	STIM1	237508	225395	6.53687691069157	5.72009819202071	6.18265946384611	5.50233158356178
NM_003159	0.71115771135879	6.076283754328	0.862409442441187	0.353065303560175	1	chrX	+	18443724	18671749	CDKL5	228025	220530	6.01240447522214	5.23011792267234	6.66626761410493	5.99779586584848
NM_003160	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	+	57742376	57746916	AURKC	4540	2799	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003162	-0.404477141806679	5.60967152736818	0.272970598793693	0.601345994806498	1	chr2	-	37064840	37193615	STRN	128775	113046	5.56248619211728	5.92621802653435	4.90382185863613	5.77122965513447
NM_003164	0.616472269488897	4.06687788881315	0.573909146318551	0.448709693827588	1	chr11	-	62574331	62599563	STX5	25232	23360	3.90948623795495	3.39886794617033	4.05489615306479	4.47638114983344
NM_003165	-0.262774640259877	6.89373911591298	0.114805525698518	0.734738070332978	1	chr9	+	130374485	130454995	STXBP1	80510	75894	6.87793855022827	7.07342819536789	6.24512449767826	7.17782040306775
NM_003167	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	-	48373722	48389654	SULT2A1	15932	13945	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003168	0.536817437323531	5.55170427968574	0.296836757013402	0.585872319535712	1	chr17	-	56422535	56429599	SUPT4H1	7064	5534	4.46611176076931	5.67318291336419	6.38643576672957	4.83548327300039
NM_003170	0.504403740161796	8.23417503199004	0.443074834535821	0.505642085199709	1	chr17	+	26989301	27029249	SUPT6H	39948	32497	7.95026923157435	7.96021387630919	8.36531294110826	8.55370685751069
NM_003172	-1.1022981985571	2.44005594383536	1.14969631119831	0.283612731334805	1	chr9	-	136218659	136223361	SURF1	4702	3659	3.47202048417669	1.47990704456061	0.946623397531802	1.75964225884937
NM_003174	0.357190686764599	9.27668088486734	0.223876918867791	0.636101646395554	1	chr10	-	29746276	30024730	SVIL	278454	254309	9.18540452677247	8.98032892745696	9.51749951960244	9.36255489375291
NM_003175	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	168510002	168513235	XCL2	3233	2668	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003176	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	+	115397423	115537990	SYCP1	140567	136768	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003179	0.902577514388583	1.46231416440384	0.614116948390597	0.433241903855713	1	chrX	-	49044264	49056661	SYP	12397	8138	0.733744702628987	-0.385794494758949	2.59927420487345	-1.35737326674335
NM_003180	-6.1886659441188	1.139541712192	10.3111972576313	0.00132225472917814	0.0343328050050489	chr19	-	55684468	55691720	SYT5	7252	4412	-3.46263706015573	2.54231573631424	-3.46263706015573	-3.46263706015573
NM_003181	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	-	166571145	166582157	T	11012	8416	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003183	1.16320410582338	5.69480376032178	2.21551992436645	0.136629025653561	0.800011080088684	chr2	-	9629410	9695917	ADAM17	66507	61797	4.54109879700234	5.36612499954515	5.93449975227462	6.3016158552041
NM_003184	-0.728699933394303	6.92794903579191	0.777079995157391	0.378035671391113	1	chr8	-	120743013	120845074	TAF2	102061	97018	7.32606494040134	7.0552474089344	5.86800308856518	7.04992741886955
NM_003185	-2.3550526325423	4.45367694281492	7.92307669621186	0.00488082013312892	0.0820670972773672	chr20	-	60549853	60640866	TAF4	91013	81744	5.19555812167416	5.09425869967581	3.13992629163734	2.45502755866616
NM_003188	-0.0902092886399009	7.67721675460123	0.0142019677093956	0.905139082236573	1	chr6	-	91223291	91297020	MAP3K7	73729	65187	7.72490488107328	7.70663348655891	7.53599278598645	7.71493055978707
NM_003189	0.0262669875951987	6.92591054863161	0.00117270975426464	0.972681902336971	1	chr1	-	47681961	47698007	TAL1	16046	10328	7.14159094284679	6.64783603396672	6.88940751938154	6.95209217584259
NM_003190	0.555295395652132	7.74524283912077	0.52644076294326	0.468107092417195	1	chr6	-	33267471	33282164	TAPBP	14693	10046	7.05894704931357	7.77265985421408	7.85492131711815	8.08806641014662
NM_003193	-0.792512200854751	5.52632745493127	0.669192568317271	0.41333325614251	1	chr1	+	235530674	235612283	TBCE	81609	79289	6.36177505191342	5.05087432640814	4.2415626454255	5.56757968071332
NM_003196	3.98549876475624	1.45876448389324	6.85201886206108	0.00885411662671225	0.127303360498642	chr1	-	23707554	23751261	TCEA3	43707	41200	-1.04761283822678	-3.46263706015573	3.06274831313762	-3.46263706015573
NM_003198	0.0865969485848312	4.95864359006064	0.0125908464222283	0.910657740115008	1	chr1	+	24069855	24088549	TCEB3	18694	13751	4.80725253395438	4.95998387887765	4.98972506627648	4.95177215269781
NM_003200	-0.0380596178068184	9.24517078411382	0.00247580021112981	0.960315703619423	1	chr19	-	1609288	1652328	TCF3	43040	38076	9.54174265188847	8.95309404055689	9.21268694963585	9.20597059463033
NM_003202	0.451628172604674	3.05946544709894	0.28685349723288	0.592243974857141	1	chr5	+	133450401	133483920	TCF7	33519	23448	2.91816857851168	2.45625626573677	2.89477969218658	3.36129038672394
NM_003203	0.0774144111529029	4.11329410459778	0.0091364520938324	0.923850345644017	1	chr2	-	75889831	75938111	GCFC2	48280	43196	4.01847337967323	3.96418225093605	3.6424807918971	4.47638114983344
NM_003204	-0.165019523867636	6.08267703287298	0.0446190308982928	0.832706106701662	1	chr17	+	46125685	46138907	NFE2L1	13222	7778	6.20918250386592	6.00410726955801	6.44843086989335	5.43399218019216
NM_003211	-1.27946340616626	3.50073600962069	1.66245986604756	0.197271524728371	0.948947704650362	chr12	+	104359592	104382656	TDG	23064	19150	4.70225358208778	2.62352930884975	2.07832557380378	2.67400651369159
NM_003213	-0.359763209911509	7.7427733295682	0.224393019070568	0.635712852820314	1	chr12	+	3068477	3149842	TEAD4	81365	79202	7.82082086016603	7.98923245721199	7.61245450885522	7.47851674324541
NM_003214	2.40780529841259	3.44315770497963	2.02425061942426	0.154805271610006	0.835558412107557	chr6	-	35441373	35464861	TEAD3	23488	17135	-3.46263706015573	3.65211170259054	4.27616334036071	3.18241502055082
NM_003215	2.25624913255643e-16	-0.46263889223677	0	1	1	chr4	-	48137799	48271814	TEC	134015	130395	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003217	0.456493001191559	7.35063598132321	0.336710841384609	0.561733967558626	1	chr12	+	50135292	50158717	TMBIM6	23425	19738	6.86826348927528	7.28791732816551	7.80247483271133	7.26751106238754
NM_003221	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	+	50786438	50815326	TFAP2B	28888	23118	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003222	2.25624913255643e-16	-0.46263889223677	0	1	1	chr20	+	55204357	55214338	TFAP2C	9981	7009	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003223	2.58813253246623	2.05929216628483	3.49453743198154	0.061571606943068	0.495007081865549	chr16	-	4307186	4323001	TFAP4	15815	8058	-0.189633216625142	-1.2242082100339	3.74485141230161	-3.46263706015573
NM_003225	2.25624913255643e-16	-0.46263889223677	0	1	1	chr21	-	43782390	43786644	TFF1	4254	3762	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003226	2.25624913255643e-16	-0.46263889223677	0	1	1	chr21	-	43731776	43735706	TFF3	3930	2876	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003227	2.25624913255643e-16	-0.46263889223677	0	1	1	chr7	-	100218038	100239173	TFR2	21135	17000	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003235	-0.13348415956336	-0.155964015154711	0.00534539451497901	0.941716829494226	1	chr8	+	133879204	134147143	TG	267939	253954	-3.46263706015573	-1.2242082100339	-3.46263706015573	-1.35737326674335
NM_003236	-1.98577311421324	0.666968053255453	1.88684243897902	0.169558493510099	0.878698651637858	chr2	-	70674411	70781147	TGFA	106736	87655	-3.46263706015573	1.47990704456061	-3.46263706015573	-0.535588561082909
NM_003238	0.434333696210797	5.40366517434941	0.318109133966474	0.572746208090861	1	chr1	+	218518675	218617961	TGFB2	99286	86802	4.54109879700234	5.56426268075997	4.94741274094241	6.02459972898505
NM_003239	1.68485862979342	2.43785491553264	0.394200211198132	0.530099813940307	1	chr14	-	76424439	76448365	TGFB3	23926	19186	1.29223470587593	-3.46263706015573	-3.46263706015573	3.99717571352648
NM_003240	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	226124297	226129083	LEFTY2	4786	2443	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003241	-3.68863319470915	1.46535932228325	5.86795356809435	0.0154189659490363	0.190505236904283	chr3	+	44916097	44956088	TGM4	39991	31376	2.99130327344886	-3.46263706015573	-0.86283855411519	-3.46263706015573
NM_003242	0.591563821753377	9.67402290095736	0.611483571608609	0.434229765438116	1	chr3	+	30647993	30735633	TGFBR2	87640	82110	9.41456681750176	9.2779121717893	9.96599510913576	9.90953058474827
NM_003245	2.25624913255643e-16	-0.46263889223677	0	1	1	chr20	+	2276612	2321725	TGM3	45113	39746	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003246	0.0179570537964483	14.0895942928619	0.000568642433904643	0.980975268516001	1	chr15	+	39873279	39889668	THBS1	16389	10336	14.3502049379382	13.7549587379874	14.3423617392519	13.7987195314887
NM_003247	-1.35423963829064	0.135258921811602	0.779247035479147	0.377371522049571	1	chr6	-	169615874	169654209	THBS2	38335	31920	-1.04761283822678	-0.385794494758949	-0.86283855411519	-3.46263706015573
NM_003248	2.25624913255643e-16	-0.46263889223677	0	1	1	chr5	+	79331169	79379107	THBS4	47938	44563	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003249	-0.0873932414608252	6.68608656465212	0.0130746934497417	0.908964608182763	1	chr19	+	2785505	2813599	THOP1	28094	23191	6.79355530036237	6.63809690501587	6.48586715269171	6.77003111088531
NM_003251	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	+	77774906	77779403	THRSP	4497	3317	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003252	0.113025120932799	5.51352684229617	0.0203324310168327	0.886612547395558	1	chr10	-	121332977	121356541	TIAL1	23564	17619	5.06612630804707	5.75656200327785	5.66102435440671	5.39343668077961
NM_003253	2.25624913255643e-16	-0.46263889223677	0	1	1	chr21	-	32490735	32931290	TIAM1	440555	429891	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003254	0.0512777903875347	6.82043874752324	0.00425986105111065	0.947960929983994	1	chrX	+	47441689	47446190	TIMP1	4501	1628	7.12949215004187	6.39377039440773	6.70487948543269	6.92032923149987
NM_003255	-0.0335426415177345	6.2833431015791	0.00194358084389634	0.96483580306552	1	chr17	-	76849058	76921472	TIMP2	72414	54037	6.40925185357258	6.14142542488731	6.48586715269171	5.99779586584848
NM_003256	2.25624913255643e-16	-0.46263889223677	0	1	1	chr3	-	12194567	12200851	TIMP4	6284	4651	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003258	0.662173500282829	5.88902330067438	0.564237046195551	0.452558092008872	1	chr17	-	76170159	76183285	TK1	13126	11531	6.36865386021319	4.36929438606814	6.04897885904891	6.02459972898505
NM_003259	2.17073725698349	-0.304734885459357	1.14981507668827	0.283587863883872	1	chr19	+	10400654	10407454	ICAM5	6800	2987	-3.46263706015573	-3.46263706015573	-3.46263706015573	-1.35737326674335
NM_003262	-0.54993669018162	4.87006974067029	0.468897069138467	0.493495006330326	1	chr3	+	169684579	169716161	SEC62	31582	16818	5.71060734078384	4.22060734022911	4.6895113413103	4.15106468119891
NM_003263	4.95961401989587	0.513123053464786	6.91147244361021	0.00856444340551189	0.124295889390657	chr4	-	38797875	38806412	TLR1	8537	5686	-3.46263706015573	-3.46263706015573	1.50877393591149	-1.35737326674335
NM_003265	2.25624913255643e-16	-0.46263889223677	0	1	1	chr4	+	186990308	187006252	TLR3	15944	12194	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003266	-0.198978080075665	7.50169770439492	0.0664163431766127	0.796627884071636	1	chr9	+	120466452	120479769	TLR4	13317	7536	7.75671683079334	7.40739694038481	7.20439309707124	7.56093813794544
NM_003268	-1.726231337407	1.92544351263881	1.90312506532613	0.167728941537249	0.873251432069682	chr1	-	223282747	223316624	TLR5	33877	29516	3.30993625183472	-3.46263706015573	1.50877393591149	-3.46263706015573
NM_003269	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	+	108487261	108510013	NR2E1	22752	19400	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003271	-0.644772895571518	7.0584199540668	0.716893778084021	0.397164700241048	1	chr11	+	842823	867116	TSPAN4	24293	19686	7.36786181442393	7.30340471783356	6.8207486132136	6.56163099470026
NM_003272	-0.0761416656801107	5.63677749333583	0.00960925911577348	0.921910989855727	1	chr1	+	236305831	236372209	GPR137B	66378	64336	5.80491363367024	5.4010957957448	6.05894931664753	4.99307240096171
NM_003273	-5.69937301696164	2.97905233311542	20.1436585125069	7.18380244294353e-06	0.00121737279633607	chr11	+	64879325	64883707	TM7SF2	4382	2237	4.46611176076931	2.70041374677381	-3.46263706015573	-1.35737326674335
NM_003274	0.190837893283102	7.20942183124507	0.0595553676200353	0.807200085075192	1	chr21	+	45432205	45526432	TRAPPC10	94227	82281	7.31542373731463	6.85960335399988	7.05796754790691	7.49777534201203
NM_003278	-0.979383386271951	2.64739452981672	0.930042533177542	0.334851873103821	1	chr3	+	45067758	45077563	CLEC3B	9805	4768	2.00766690185763	3.09150236114573	-0.86283855411519	3.18241502055082
NM_003279	2.25624913255643e-16	-0.46263889223677	0	1	1	chr20	-	44451854	44455953	TNNC2	4099	3415	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003280	2.25624913255643e-16	-0.46263889223677	0	1	1	chr3	-	52485106	52488057	TNNC1	2951	2255	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003281	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	201372894	201390874	TNNI1	17980	11368	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003282	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	+	1860232	1862910	TNNI2	2678	1869	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003284	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	-	217724181	217724782	TNP1	601	200	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003285	-2.50143720939307	2.47931053871615	3.24461101310087	0.0716586984160325	0.545647842344106	chr1	-	175291934	175712752	TNR	420818	415610	2.37864913747964	3.30350801065293	2.22722664149571	-3.46263706015573
NM_003286	-0.037622550425152	7.28401965201501	0.00245622519247135	0.96047276881688	1	chr20	+	39657461	39753126	TOP1	95665	87035	7.05894704931357	7.51241298886077	7.14478760182298	7.35195062135379
NM_003291	-0.383768912866581	6.97961015919751	0.255591422536137	0.61316521448448	1	chr13	+	103249285	103331523	TPP2	82238	73927	7.17336695910286	7.12663501207216	6.86119565312952	6.67171204261765
NM_003294	2.25624913255643e-16	-0.46263889223677	0	1	1	chr16	+	1290677	1292555	TPSAB1	1878	664	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003295	0.638666666614841	5.06487552503998	0.663363023300492	0.415375174272051	1	chr13	-	45907605	45915419	TPT1	7814	1277	3.66319064845471	5.20395035287594	4.13248420725588	5.99779586584848
NM_003297	-0.543862661342007	5.38167555507958	0.439835693784568	0.507201769628391	1	chr12	-	95414004	95467404	NR2C1	53400	46369	6.31268254301763	4.58741208726483	5.12874871924606	4.69237200182253
NM_003298	0.364242577502545	6.58979535027115	0.229664936667487	0.631772384247381	1	chr3	+	14989090	15090786	NR2C2	101696	88935	6.09767945432996	6.62829158352062	6.47100900648332	6.98317085270569
NM_003299	-0.161752719882077	8.24936484132822	0.0454462966209075	0.831185498672528	1	chr12	+	104324111	104341708	HSP90B1	17597	12936	8.4765584853009	8.12267885755258	8.48661963428761	7.78910570403109
NM_003301	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	+	110099652	110131812	TRHR	32160	30746	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003302	-0.914277882825513	6.08270656970147	1.30764881277518	0.252820792203607	1	chr7	+	100464949	100471076	TRIP6	6127	3372	6.5908200271203	6.27938707351979	5.16612751562478	5.87060558030382
NM_003304	-0.447963324814493	3.87220496365241	0.234792829903913	0.627992566818582	1	chr3	+	142443265	142526729	TRPC1	83464	79171	4.30332335437411	3.53103935409398	2.70464606863259	4.17518945831937
NM_003307	2.17073725698349	-0.304734885459357	1.14981507668827	0.283587863883872	1	chr21	+	45773483	45862964	TRPM2	89481	83233	-3.46263706015573	-3.46263706015573	-3.46263706015573	-1.35737326674335
NM_003310	-0.0762922945901283	6.28527899476719	0.00945927513944156	0.922520869743279	1	chr2	-	3192740	3381653	TSSC1	188913	185679	6.60836197543092	5.97345431944589	6.08845380381703	6.33946945169167
NM_003311	2.67898213204096	3.24884797669766	2.73431350470644	0.0982136975208243	0.662936314915901	chr11	-	2949502	2950650	PHLDA2	1148	228	-3.46263706015573	2.90916980904901	4.4068204464266	2.8034668967251
NM_003313	-1.2691471409937	5.72307539726645	2.43657658260357	0.118534665813257	0.735153103186995	chr8	-	144694787	144699732	TSTA3	4945	2370	6.23199469852472	6.12757116133755	4.4068204464266	5.40368293542806
NM_003315	0.139957303294761	5.28665360460811	0.0288207844162649	0.865193495859431	1	chr17	-	40128438	40169715	DNAJC7	41277	33208	4.97890758727506	5.19068640354439	4.43771607561562	5.99101635987478
NM_003318	0.0377577288475778	3.13889965106199	0.000996343450818671	0.974819028368936	1	chr6	+	80714321	80752244	TTK	37923	34893	3.41998978632201	2.04914551736212	1.50877393591149	3.88463392480367
NM_003320	-0.555515191883197	2.33402518545448	0.219340543459088	0.639542851161122	1	chr11	+	8060179	8127654	TUB	67475	46304	2.26526736136586	1.08042404206024	3.47386507449498	-3.46263706015573
NM_003321	0.233252268480113	5.4476362529076	0.0910151626298528	0.762890531907433	1	chr16	-	28853731	28857729	TUFM	3998	1896	4.88607480283146	5.66361396172977	5.35600819321641	5.66449875429612
NM_003322	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	-	35465650	35480679	TULP1	15029	11908	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003323	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	-	49384221	49401996	TULP2	17775	16015	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003324	-0.487077187552656	4.70338070677856	0.234146440617337	0.628466204883807	1	chr12	+	3000032	3050306	TULP3	50274	47134	3.98305132773587	5.44644273586872	4.94741274094241	3.52041400599488
NM_003325	-0.113133695320366	7.09165109859401	0.0197555436606365	0.888221961950628	1	chr22	-	19318223	19419219	HIRA	100996	94164	7.35406363279463	6.85960335399988	6.6198741863353	7.3651187278166
NM_003326	2.26505638387456	4.04374881535737	6.60995011657025	0.0101410502449444	0.140518678983981	chr1	-	173152869	173176452	TNFSF4	23583	19861	2.91816857851168	1.92648632599449	4.497590576362	4.88019719261863
NM_003327	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	-	1146705	1149548	TNFRSF4	2843	1092	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003328	2.25624913255643e-16	-0.46263889223677	0	1	1	chr4	-	48068409	48136273	TXK	67864	64630	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003329	-0.811494344664874	5.91523900355242	1.0692298634191	0.301119466206836	1	chr9	-	113006091	113018920	TXN	12829	11961	6.0810229325003	6.39377039440773	5.64787269298041	5.2070984081487
NM_003331	0.170219332541826	7.5344190449916	0.0506593518137297	0.821919898834027	1	chr19	-	10461203	10491248	TYK2	30045	25418	7.62503043138538	7.23720993998114	7.7633748132685	7.43921069974627
NM_003333	-0.24219203614723	10.0500476450704	0.10274707136486	0.748557618174313	1	chr19	+	18682613	18688270	UBA52	5657	2830	10.4558371918209	9.82413627413152	10.1024025018501	9.69321486230081
NM_003335	-0.0113660814442197	7.58501449452856	0.000226137437799867	0.988001970457696	1	chr3	-	49842637	49851391	UBA7	8754	5361	7.81327708668105	7.31567602672346	7.80543908751307	7.30078612593323
NM_003337	-0.155877212768343	5.86346038486783	0.0397392228260873	0.841991323223328	1	chr5	+	133706866	133727799	UBE2B	20933	16100	5.180000082054	6.48352304194789	5.40373252330036	5.95663256018814
NM_003338	-0.238261120745098	5.6714858396392	0.0971231749905268	0.755309637300707	1	chr10	+	60094738	60130513	UBE2D1	35775	28598	5.60970257768899	5.91012254103692	5.3879991766043	5.65595209831982
NM_003339	-0.134562903319875	6.84788200706137	0.0308167568007356	0.860649826457983	1	chr5	+	138940750	139008018	UBE2D2	67268	60200	6.92536389601345	6.86796031326936	6.52954494501447	6.99338339361835
NM_003341	0.0483304666363827	7.77711474075698	0.0040918297141701	0.94899617562362	1	chr3	+	23847383	23933131	UBE2E1	85748	82043	7.85551278096441	7.63499361848806	7.88044649230946	7.70667834616776
NM_003342	-0.149737321775008	6.25699396437411	0.0378552308660005	0.845734125734054	1	chr17	-	4172511	4269969	UBE2G1	97458	92164	6.48083822511276	6.14142542488731	6.05894931664753	6.26274222797226
NM_003344	1.00908693833633	6.67203110945037	1.22311674584386	0.268749855549435	1	chr7	-	129470572	129592800	UBE2H	122228	114377	5.25616488471426	6.69556924894869	7.38168667958691	6.59777901776128
NM_003348	0.443293900914507	6.38853774232677	0.29265765011111	0.588522457607853	1	chr12	-	93802087	93836026	UBE2N	33939	30555	6.54297116356344	5.65398111817667	6.29659426264593	6.7857853936169
NM_003350	-0.547427110616753	5.4345266997107	0.461449990912611	0.496947096603494	1	chr8	+	48920994	48974454	UBE2V2	53460	50650	5.35646127017364	5.91012254103692	5.37209235594114	4.80488504098089
NM_003352	1.09372371833957	2.099122125205	0.724638693473839	0.394626536016766	1	chr2	-	203070902	203103322	SUMO1	32420	30890	1.85927510189709	-0.385794494758949	0.554042764281573	3.08390862235373
NM_003353	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	-	27530264	27531130	UCN	866	251	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003355	-2.34508972324576	2.85690529652001	4.95451819511541	0.0260225752237935	0.275444098434336	chr11	-	73685715	73693889	UCP2	8174	6526	3.66319064845471	2.90916980904901	2.59927420487345	-1.35737326674335
NM_003356	-0.808259147519993	2.11071824577554	0.0851918616899905	0.770381090520902	1	chr11	-	73711325	73720282	UCP3	8957	5469	3.52223983509454	-3.46263706015573	-3.46263706015573	1.62599823271024
NM_003357	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	+	62186506	62190678	SCGB1A1	4172	3720	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003358	0.092792768397573	5.53924320307261	0.0145967613632225	0.903835939209172	1	chr9	+	114659205	114695433	UGCG	36228	31953	4.80725253395438	5.95002948894107	5.01042478669299	5.9356019315702
NM_003361	2.25624913255643e-16	-0.46263889223677	0	1	1	chr16	-	20344372	20364200	UMOD	19828	17198	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_003365	-0.462057189488476	5.23893983540281	0.33446940481844	0.563039116956994	1	chr3	-	48636431	48647098	UQCRC1	10667	8760	5.39739897878861	5.38953279613229	4.43771607561562	5.41385693239497
NM_003366	0.734822393115633	6.71677324936343	0.879501179749369	0.34833833863811	1	chr16	+	21964608	21994668	UQCRC2	30060	27147	6.10593615098095	6.45051665901309	7.25297364195975	6.77398583940301
NM_003367	0.032340907955286	6.2490899800693	0.00170572643131806	0.967056381460999	1	chr19	+	35759895	35770718	USF2	10823	7148	6.68751699627286	5.66361396172977	6.27108889819534	6.14552970151348
NM_003369	0.360775664374847	8.5440465830655	0.227916813784201	0.633072800215085	1	chr11	+	75526211	75855282	UVRAG	329071	320142	8.44273360775136	8.24642347249217	8.84890341499214	8.56173585183225
NM_003370	-0.0993322616489255	7.34980070554676	0.0170725906921092	0.896042595938806	1	chr19	+	46010687	46030240	VASP	19553	17257	7.57535105031433	7.19797443652185	7.30416903704557	7.27031348607264
NM_003372	-1.52663739847966	5.2887906825994	3.6827400468193	0.0549784302191809	0.463788270541016	chrX	+	154444700	154468098	VBP1	23398	21768	5.01443028133258	6.37630194712512	3.69457391229045	4.65854517481623
