RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL698_none_na_NA_none_hsap_1487_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL700_none_na_NA_none_hsap_2139_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL699_none_na_NA_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL701_none_na_NA_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam
NM_002484	0.0985308700674391	5.13306113398578	0.160623565376678	0.688583063151104	1	chr16	+	10837642	10863208	NUBP1	25566	20958	5.0308087519301	5.00389028321953	5.20343219420266	5.01783638087337
NM_002485	0.257899267654625	7.0047990542102	3.36800092371848	0.0664743710148535	0.476135855637541	chr8	-	90945563	90996899	NBN	51336	46618	6.58366186893224	7.09565050274599	6.97917111270074	7.23535967703183
NM_002486	0.0760539592799844	6.96482304839569	0.298521478293153	0.584810809077779	1	chr9	+	100395704	100436029	NCBP1	40325	33318	6.78708822055301	7.02681929692001	6.96892115108136	6.99967516999137
NM_002488	0.672409736025469	3.01787562881811	1.51160855330533	0.218893799400102	0.713608227002027	chr5	-	140024947	140027370	NDUFA2	2423	541	2.63354483141591	1.95094006645758	2.22987213925378	3.53358520343995
NM_002489	-0.130424543954747	5.29914195391459	0.314276434460339	0.575067773634415	1	chr7	-	10971579	10979813	NDUFA4	8234	6176	5.20799115411175	5.39574848013702	5.01702801717254	5.32078164015664
NM_002490	-0.284330590912843	5.30671943762668	1.49385798156804	0.221618835717591	0.713608227002027	chr22	-	42481529	42486888	NDUFA6	5359	4175	5.39536070507608	5.36421091751006	5.16802846968315	5.01783638087337
NM_002491	-0.15226698018014	5.16019603295714	0.381352826016821	0.536880114608248	1	chr2	+	201936461	201950473	NDUFB3	14012	13209	5.13970664732642	5.19527047989007	5.23798788091498	4.73987343312367
NM_002493	-0.210985241513528	3.77850137601299	0.278179484019583	0.59789693745409	1	chr9	-	32553523	32573182	NDUFB6	19659	4166	3.50228735700999	3.88656864899812	3.45197337955638	3.53358520343995
NM_002495	-0.0125236202504097	6.00247794194689	0.00461149439161357	0.945858882524034	1	chr5	+	52856464	52979171	NDUFS4	122707	120051	6.00679396013151	5.93585748941522	5.92984145881726	5.99152037425366
NM_002496	-0.09380855762347	4.94559037398757	0.119723935211846	0.729334097095748	1	chr11	+	67798083	67804114	NDUFS8	6031	2547	5.13970664732642	4.63248858309707	4.55139256423631	5.05937031926983
NM_002498	0.0598482208238346	5.88145713574263	0.0978048680545566	0.754479951909394	1	chr13	-	52706778	52733996	NEK3	27218	19724	5.75621623283404	5.87001678567251	5.8200809918985	5.92567026662832
NM_002500	1.13597931794221e-16	0.847704660240231	0	1	1	chr2	-	182540832	182545392	NEUROD1	4560	1558	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002501	-0.499667699610713	5.5337379198845	5.17667868071512	0.0228920421903101	0.276456615378401	chr19	+	13106583	13209610	NFIX	103027	94837	5.58704159846557	5.82439208685045	5.30471113224286	5.0997419163853
NM_002504	0.19564640408618	6.73615161057862	1.79189390582524	0.180695579579845	0.713608227002027	chr9	+	33290417	33371155	NFX1	80738	70543	6.69491848266907	6.52619401140665	6.93772694651059	6.66499004669446
NM_002506	1.13597931794221e-16	0.847704660240231	0	1	1	chr1	-	115828536	115880857	NGF	52321	48655	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002507	1.13597931794221e-16	0.847704660240231	0	1	1	chr17	+	47572654	47592382	NGFR	19728	7714	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002508	0.109960453669215	7.79668008559393	0.606904149424986	0.435955839386289	0.927800634861806	chr1	-	236139131	236228481	NID1	89350	82142	7.86177800713477	7.5596652334971	8.14652989958391	7.46132284714075
NM_002509	1.13597931794221e-16	0.847704660240231	0	1	1	chr20	-	21491659	21494664	NKX2-2	3005	925	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002510	0.440584342438769	1.75463900098642	0.184994879275106	0.667115400171064	1	chr7	+	23286315	23314729	GPNMB	28414	24669	1.47925175072263	-2.15229079618372	-2.15229079618372	2.00361251362642
NM_002511	1.13597931794221e-16	0.847704660240231	0	1	1	chr6	-	142396744	142409936	NMBR	13192	11838	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002513	-0.238980122160553	5.50591442770793	1.16962350571629	0.279478613444069	0.763872014048278	chr16	-	1820320	1821710	NME3	1390	356	5.58704159846557	5.54385590065651	5.09450291028026	5.54201359610553
NM_002514	2.34852369265661	1.01762390466753	1.4298559535861	0.231787948369188	0.713608227002027	chr8	+	120428551	120436678	NOV	8127	5523	-2.15229079618372	-2.15229079618372	0.161112339983076	-2.15229079618372
NM_002515	0.272224705400959	6.78292768306294	3.09442197176262	0.078561048082912	0.519931859970131	chr14	-	26915088	27066960	NOVA1	151872	145708	6.40610782165826	6.82152556595076	6.86220521756834	6.92299825665337
NM_002516	-0.106090479531711	4.85844014646635	0.153948097557946	0.694790609956093	1	chr19	-	46442770	46476657	NOVA2	33887	32010	4.99260289381977	4.63248858309707	4.8924080225692	4.51950389407057
NM_002517	0.841446615785769	2.75489124803066	1.85957377743054	0.172674000515129	0.709307822553995	chr19	+	47524142	47549017	NPAS1	24875	22774	2.16888743487001	1.56361533171327	1.53830794848055	3.41059985844075
NM_002518	0.0727087477782667	7.27248382938759	0.34760138866394	0.555474076359203	1	chr2	+	101436612	101613287	NPAS2	176675	152866	7.20139086099073	7.2416425188634	7.23152370992855	7.35693064098036
NM_002519	0.177825008937108	5.70040654755453	0.746133933844809	0.387703017421137	0.876133053556559	chr11	-	108028118	108093365	NPAT	65247	58054	5.27318920780971	5.82439208685045	5.65087387309507	5.83291675661488
NM_002521	1.13597931794221e-16	0.847704660240231	0	1	1	chr1	-	11917520	11918992	NPPB	1472	774	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002522	1.13597931794221e-16	0.847704660240231	0	1	1	chr17	-	78440632	78450404	NPTX1	9772	1767	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002523	0.751802746599793	1.84752917041236	0.591984191667817	0.441652868203105	0.92890681364505	chr7	+	98246596	98259181	NPTX2	12585	9556	1.47925175072263	-2.15229079618372	2.22987213925378	-2.15229079618372
NM_002524	0.176355741287172	6.33144555171464	1.12490485989232	0.288864756772955	0.769875297612148	chr1	-	115247084	115259515	NRAS	12431	7977	6.31615688420244	6.09802138457257	6.4257875479734	6.35056856473618
NM_002528	-0.081018283670056	4.3716580136654	0.0631838310959436	0.801532743376747	1	chr16	-	2089815	2097867	NTHL1	8052	6213	4.18321302224445	4.4034367848805	3.67012289555177	4.63389221964816
NM_002531	0.749131026414407	1.84764363809192	0.589815441130466	0.442490495360181	0.92890681364505	chr20	+	61340188	61394123	NTSR1	53935	49803	0.951348328528181	0.183051075411077	1.92513743871843	0.228016396653699
NM_002532	-0.146044394920965	6.58804669650793	0.91488888565926	0.338820572465731	0.828280556412914	chr17	-	5289345	5323059	NUP88	33714	30793	6.74173928470696	6.51187392996759	6.60855907375606	6.35056856473618
NM_002536	-0.240796790486222	4.07650282930983	0.452578871544348	0.501112826785968	0.985308291754774	chrX	+	48398074	48420997	TBC1D25	22923	16721	3.96379499721637	4.13102730565254	3.76795790689237	3.84989725652935
NM_002537	-0.181855593275817	5.39462219049817	0.650961993824289	0.419768951530954	0.911059806271034	chr15	-	64979772	64995480	OAZ2	15708	8294	5.3355677987114	5.51542587583339	5.20343219420266	5.2862142569772
NM_002538	-0.236771518275783	4.27287507719466	0.499359249218523	0.479781797878874	0.967529394838633	chr5	+	68788118	68853931	OCLN	65813	58920	4.73931753466836	3.47882701576457	4.60532763072292	2.9625679000368
NM_002539	0.0137073172533255	6.8373199153831	0.00948030788565798	0.92243505151053	1	chr2	-	10580496	10588680	ODC1	8184	5054	6.68297194541967	6.93320429799731	6.71051204560871	6.93420477947872
NM_002546	2.34852369265661	1.01762390466753	1.4298559535861	0.231787948369188	0.713608227002027	chr8	-	119935795	119964383	TNFRSF11B	28588	25960	-2.15229079618372	-2.15229079618372	0.161112339983076	-2.15229079618372
NM_002547	0.0127834826193194	6.39481747607973	0.00607171933588191	0.937890705269621	1	chrX	-	67262185	67653299	OPHN1	391114	376890	6.37674294544126	6.34419064962304	6.28415900632611	6.46316324376864
NM_002553	0.0947273364511865	6.70896163292211	0.213749131657778	0.643844609509436	1	chr7	-	103766787	103848495	ORC5	81708	79316	6.46310310612014	6.79811363122161	6.92717717026165	6.50885197734811
NM_002556	0.560960389065513	5.56917363817319	6.8776538573644	0.00872800591792458	0.166127309934973	chr11	-	59341870	59383617	OSBP	41747	35796	5.27318920780971	5.15897171551295	5.88693405093308	5.65469840558545
NM_002557	0.271631172448235	2.23997848241202	0.122877238081956	0.725934603930653	1	chr1	-	111956936	111970399	OVGP1	13463	10314	1.47925175072263	1.56361533171327	2.22987213925378	1.08235641678151
NM_002558	-0.799214095314653	1.30714717201968	0.300308811416052	0.583688888510408	1	chr17	-	3799884	3819960	P2RX1	20076	15124	0.110118750191404	0.183051075411077	-2.15229079618372	0.228016396653699
NM_002559	1.13597931794221e-16	0.847704660240231	0	1	1	chr11	+	57105840	57137549	P2RX3	31709	30252	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002562	0.190961352785316	2.70548598896791	0.0947876288507101	0.758176691690044	1	chr12	+	121570630	121624354	P2RX7	53724	49668	2.4198427053748	1.95094006645758	3.04678773429837	1.08235641678151
NM_002567	-0.241451106188719	6.05692695967024	1.51334304059806	0.218629675881293	0.713608227002027	chr12	+	118573869	118583390	PEBP1	9521	8005	6.22022244032579	6.03932509324512	5.67629563905768	6.09500191560527
NM_002568	0.0611028327748803	10.2619065416845	1.80600232606254	0.178988533477052	0.713608227002027	chr8	-	101715143	101734315	PABPC1	19172	13293	10.2720309824409	10.1844080818576	10.3059255530038	10.2748326559976
NM_002569	-0.137018068912399	7.40549486557413	0.948278482391764	0.330157882226676	0.8156323329853	chr15	+	91411821	91426688	FURIN	14867	10335	7.39689805874255	7.51728131616858	7.43138356178512	7.19865670849892
NM_002570	2.34852369265661	1.01762390466753	1.4298559535861	0.231787948369188	0.713608227002027	chr15	-	101844132	102030187	PCSK6	186055	175235	-2.15229079618372	-2.15229079618372	0.161112339983076	-2.15229079618372
NM_002571	1.13597931794221e-16	0.847704660240231	0	1	1	chr9	+	138453603	138458622	PAEP	5019	2636	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002575	2.44499141477187	4.43577790171393	43.6962886700033	3.83498347863905e-11	4.90500197498963e-09	chr18	+	61554938	61571124	SERPINB2	16186	14020	-2.15229079618372	3.69705488974916	2.88176354561183	5.96990258678737
NM_002577	0.320091490510511	7.17231301438378	6.32527097923286	0.0119029297599063	0.19563848560139	chr3	+	196466727	196559518	PAK2	92791	86623	7.03278776367283	6.94391103310372	7.385881310005	7.22627110165594
NM_002579	-0.541700271226018	3.65458215233305	1.63581517744024	0.200900610771791	0.713608227002027	chr19	+	708952	748330	PALM	39378	35568	4.0407023923224	3.22160285354168	3.32913604566826	2.9625679000368
NM_002581	-3.14630871923602	1.169657192291	2.69081903886321	0.100927923259623	0.549534054535901	chr9	+	118916070	119164600	PAPPA	248530	228109	-2.15229079618372	1.03253073205118	-2.15229079618372	-2.15229079618372
NM_002582	0.0169426271313169	6.52755914441022	0.0117271240218573	0.913764190119164	1	chr16	-	14529556	14724128	PARN	194572	189010	6.40610782165826	6.58209389925505	6.49884963727203	6.52376557835631
NM_002583	0.173895759000154	8.5503027973628	4.09533664711362	0.0430016656202775	0.384572270833567	chr12	-	79985744	80084790	PAWR	99046	94301	8.61295222918576	8.27489614484686	8.73867186461966	8.50617666408057
NM_002586	-0.168873497174056	6.23988805579839	0.97308105781514	0.323912972219483	0.814182051230816	chr6	-	32152509	32157963	PBX2	5454	1967	6.28488222769217	6.29486131489568	6.05140027051104	6.19155512347088
NM_002590	1.13597931794221e-16	0.847704660240231	0	1	1	chr13	-	53418108	53422775	PCDH8	4667	664	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002591	1.13597931794221e-16	0.847704660240231	0	1	1	chr20	+	56136136	56141513	PCK1	5377	216	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002592	-0.517561982542791	5.21397872724165	4.52960020760472	0.033313399371857	0.341695092099066	chr20	-	5095598	5107268	PCNA	11670	8862	5.30471561413926	5.45682778790822	4.55139256423631	5.13901446207505
NM_002593	1.02982605541543	2.37112532773732	1.91387683663773	0.166533248556379	0.697662738307033	chr7	+	100199881	100205798	PCOLCE	5917	2516	2.16888743487001	-2.15229079618372	2.69539514878575	1.61530338572966
NM_002598	-0.0557420823753568	6.30622581449819	0.110617440870683	0.739442280252224	1	chr6	-	170884659	170893780	PDCD2	9121	2682	6.46310310612014	6.11706786578452	6.3488270895019	6.13440195527433
NM_002599	0.355304334918906	4.69381706330491	1.535665520497	0.215264138602648	0.713608227002027	chr11	-	72287183	72385497	PDE2A	98314	93260	4.24951495369546	4.5785439558777	4.55139256423631	4.97507118194961
NM_002601	0.318022520690559	4.99725353066521	1.51895614313145	0.217777528270983	0.713608227002027	chr2	-	232597134	232646037	PDE6D	48903	46930	4.91301494532961	4.5785439558777	5.27173520794159	4.83859915890199
NM_002602	0.901966236747352	1.30707567342834	0.384229131500461	0.535348522138847	1	chr17	-	79617488	79623607	PDE6G	6119	5096	0.110118750191404	-2.15229079618372	1.00815891186887	-2.15229079618372
NM_002606	0.0512891020359855	1.16957786446269	0.000984687088049748	0.974966710967885	1	chr21	+	44073861	44195618	PDE9A	121757	109715	0.110118750191404	-2.15229079618372	0.161112339983076	-2.15229079618372
NM_002607	0.013107272266942	5.44033871604461	0.00349473517419852	0.95285948762362	1	chr7	-	536896	559481	PDGFA	22585	17222	5.36577399647752	5.39574848013702	5.30471113224286	5.4821889814535
NM_002608	0.532480309599162	7.55868078380761	21.1179815735963	4.31856699874385e-06	0.000312920028496963	chr22	-	39619684	39640957	PDGFB	21273	17841	7.4472055027726	7.03685567826371	7.92053430346218	7.64304501262286
NM_002609	-0.787589469398502	3.57528281608029	3.18873261411679	0.0741474768661022	0.505178309899275	chr5	-	149493401	149535422	PDGFRB	42021	36270	3.88255580827882	3.47882701576457	2.88176354561183	2.9625679000368
NM_002610	0.233066319600976	4.35539610116832	0.521516497601387	0.470195503253627	0.956456248794835	chr2	+	173420696	173463862	PDK1	43166	38369	4.24951495369546	3.97274014568887	4.49536256622237	4.18618786019853
NM_002612	-1.46603301836945	2.43234874284451	3.79747096652639	0.0513300576170146	0.413456757036287	chr7	-	95212808	95225925	PDK4	13117	9255	2.98444581684222	1.56361533171327	1.00815891186887	1.08235641678151
NM_002615	-0.639173568376157	3.70540323584472	2.35529132046424	0.124858558244075	0.612608845926977	chr17	+	1665258	1680859	SERPINF1	15601	14067	3.88255580827882	3.69705488974916	3.19485815558894	3.12785946350557
NM_002616	0.578353793022127	5.08644373480046	4.35665284495645	0.0368646701006705	0.359448678103107	chr17	-	8043787	8055753	PER1	11966	6092	5.06802887996252	4.20410144824842	5.05628546602975	5.4821889814535
NM_002617	-0.775973406230851	4.07600381000713	4.51967711392878	0.0335071544581976	0.342319701519646	chr1	-	2336240	2344010	PEX10	7770	5696	4.31290325878462	4.20410144824842	3.76795790689237	3.12785946350557
NM_002618	-0.554988320633914	5.1692002090596	5.05309618784537	0.0245819745074356	0.284843840500367	chr2	+	61244811	61279125	PEX13	34314	25793	5.24095845218317	5.45682778790822	4.8924080225692	4.68785578781002
NM_002619	1.13597931794221e-16	0.847704660240231	0	1	1	chr4	-	74846541	74847841	PF4	1300	444	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002620	1.13597931794221e-16	0.847704660240231	0	1	1	chr4	+	74719012	74720198	PF4V1	1186	445	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002621	-3.67186504879016	1.3070502820869	4.02631007641871	0.0447958159006802	0.384572270833567	chrX	-	47483611	47489704	CFP	6093	1570	0.951348328528181	0.183051075411077	-2.15229079618372	-2.15229079618372
NM_002622	0.0952114498860978	5.81973806565586	0.237497177201822	0.626019658034634	1	chr5	-	139624634	139682689	PFDN1	58055	54940	5.66198638588143	5.8010270019553	5.7258335221666	5.92567026662832
NM_002623	0.554126467623532	5.00849516144833	4.60462475101418	0.0318858308089602	0.332302710118536	chr20	+	52824501	52836492	PFDN4	11991	10645	4.43189058791762	4.83010809837502	5.01702801717254	5.35454012270813
NM_002626	0.159812219119377	6.81209704495564	1.26347650550926	0.260994059957571	0.737219794924489	chr21	+	45719916	45747264	PFKL	27348	18427	6.54458439776662	6.86723958494715	6.73491300634289	6.99967516999137
NM_002627	-0.0539342589367116	9.19070145657994	0.695532633596475	0.404288877972166	0.894340818501584	chr10	+	3109711	3178997	PFKP	69286	56107	9.15719212088696	9.26799555941748	9.07843689623368	9.2382713728422
NM_002628	-0.924651937671646	5.43981094855727	16.2726567373659	5.48497684101355e-05	0.00303468059137095	chr3	-	149682690	149688741	PFN2	6051	3441	5.50798924344213	5.99882409058923	4.75599680518649	4.9309994857918
NM_002629	0.141869667633602	5.36376439192237	0.388948386195027	0.532852693098289	1	chr10	+	99186026	99193198	PGAM1	7172	4794	5.20799115411175	5.26523793413003	5.27173520794159	5.4821889814535
NM_002630	1.13597931794221e-16	0.847704660240231	0	1	1	chr6	-	41704448	41715139	PGC	10691	8878	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002631	0.29963530455001	7.82830356896209	8.54670104413746	0.00346148977328837	0.0885850786457207	chr1	+	10459084	10480201	PGD	21117	18972	7.60114021006391	7.72397389048264	7.91520582036824	8.00904449833636
NM_002633	-0.0545229058858768	4.29197253453797	0.0267901903203983	0.869985352552313	1	chr1	+	64058946	64125916	PGM1	66970	62531	2.98444581684222	4.87555519998951	2.69539514878575	4.88553894171402
NM_002634	-0.267324070338202	6.77274509094331	3.43900904629348	0.0636738727677341	0.464903079359148	chr17	-	47481409	47492267	PHB	10858	8810	6.75321085566799	6.99628430716957	6.48453022957755	6.73073519754427
NM_002635	0.0381082106797461	8.17078683017469	0.129609195350119	0.718837583091683	1	chr12	+	98987402	98995778	SLC25A3	8376	4607	8.10948520750735	8.17846065149817	8.24325800418505	8.11624821455755
NM_002637	0.119098500865003	5.79667655998364	0.359339783503833	0.548873131628694	1	chrX	-	71798663	71934029	PHKA1	135366	103733	5.66198638588143	5.72857170718622	5.62499610226472	5.99152037425366
NM_002638	1.13597931794221e-16	0.847704660240231	0	1	1	chr20	+	43803539	43805185	PI3	1646	1092	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002639	1.13597931794221e-16	0.847704660240231	0	1	1	chr18	+	61144143	61172318	SERPINB5	28175	22669	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002641	-0.222180979584243	3.73039357912783	0.297250923527496	0.585610999592538	1	chrX	-	15337572	15353676	PIGA	16104	11009	3.60715537653411	3.69705488974916	3.19485815558894	3.64690499120416
NM_002644	1.13597931794221e-16	0.847704660240231	0	1	1	chr1	-	207101866	207119811	PIGR	17945	13502	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002645	0.165769031347405	8.24379795241057	3.42596821255479	0.064178600128731	0.467037631885071	chr11	-	17108123	17191354	PIK3C2A	83231	70232	8.003003630942	8.29175777963592	8.19130266994543	8.43695789925975
NM_002646	0.287938671591636	5.91943453362702	2.01436824113231	0.155816114909246	0.676328221782199	chr1	-	204391757	204459474	PIK3C2B	67717	55303	5.61245823750437	5.84738478678128	6.19902141820908	5.80876570896712
NM_002647	0.197268908477441	7.07332657696103	2.230638794658	0.135297900265937	0.634327513205735	chr18	+	39535198	39661446	PIK3C3	126248	118355	6.7982061726975	7.10522083737694	7.0586501612291	7.24439135517372
NM_002648	1.15718199625376	2.43275567739413	2.53477432934875	0.111362807230193	0.572888168219886	chr6	+	37137921	37143204	PIM1	5283	2226	0.951348328528181	1.56361533171327	2.69539514878575	2.00361251362642
NM_002652	1.13597931794221e-16	0.847704660240231	0	1	1	chr7	+	142829173	142836834	PIP	7661	7085	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002653	4.11596119429397	1.43275118157337	5.70225835047686	0.0169430988922778	0.236240036248102	chr5	-	134363423	134369964	PITX1	6541	3725	-2.15229079618372	-2.15229079618372	1.00815891186887	1.08235641678151
NM_002655	-0.351596375580607	3.99721526735403	0.905168410925746	0.341399640000188	0.830906160672845	chr8	-	57073467	57123859	PLAG1	50392	42817	4.11371665731361	3.88656864899812	3.67012289555177	3.64690499120416
NM_002657	-0.335259489680339	3.73025508304245	0.673631663268659	0.411788302072043	0.903472632083471	chr20	-	30780306	30795546	PLAGL2	15240	9584	3.60715537653411	3.79492137248052	3.45197337955638	3.27614506233883
NM_002660	-0.19074741322657	7.29816438123981	2.43845222578094	0.118392992777038	0.594182192941359	chr20	+	39766160	39804357	PLCG1	38197	28199	7.37478885959511	7.3742091910566	7.21427173703476	7.15142463587969
NM_002661	0.531472380678933	5.26499713298475	4.82355428165917	0.0280733993625408	0.310659853483379	chr16	+	81812862	81996298	PLCG2	183436	174191	5.10431286585403	4.68448862877976	5.88693405093308	4.79008062446276
NM_002662	0.40006770238638	7.84753725978475	15.3334331273576	9.01076178772887e-05	0.00472449351746045	chr3	-	171318194	171528284	PLD1	210090	196893	7.6693322310801	7.58039921885687	8.05258711299895	7.99840658609207
NM_002663	0.0732945505154895	5.64954975055706	0.125497006488575	0.723147363940695	1	chr17	+	4710395	4726727	PLD2	16332	11057	5.30471561413926	5.8010270019553	5.42955760637876	5.83291675661488
NM_002664	1.13597931794221e-16	0.847704660240231	0	1	1	chr2	+	68592321	68624585	PLEK	32264	28129	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002666	-2.30059749864683	1.01764188899841	1.34667610681054	0.245860045870612	0.713608227002027	chr15	-	90207599	90222648	PLIN1	15049	11266	-2.15229079618372	0.183051075411077	-2.15229079618372	-2.15229079618372
NM_002668	-0.212142583730674	6.14638691073941	1.4302307844748	0.23172677803339	0.713608227002027	chrX	+	49028183	49031468	PLP2	3285	2237	6.28488222769217	6.13586616797597	5.97150952192508	6.03380778208725
NM_002669	-0.130878608513516	6.58458957255906	0.657900128151391	0.417302257248511	0.909659652566379	chr4	-	155456148	155471585	PLRG1	15437	12076	6.68297194541967	6.55441468146501	6.71051204560871	6.22843691020699
NM_002674	-0.885964830872129	1.93508566720654	0.891311985526743	0.345122019792654	0.832964094699304	chr12	-	102590236	102591614	PMCH	1378	1	1.86489050793469	1.03253073205118	0.161112339983076	1.08235641678151
NM_002676	-2.38876740318759	2.30695056449281	7.4525115141949	0.00633479963412193	0.135038411897577	chr22	-	41972889	41985871	PMM1	12982	8870	2.63354483141591	2.25598132835635	-2.15229079618372	1.08235641678151
NM_002677	1.13597931794221e-16	0.847704660240231	0	1	1	chr8	-	82352563	82359719	PMP2	7156	3590	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002685	0.0272501664933627	8.07588425528285	0.0401104933784673	0.841264697928679	1	chr1	-	11126675	11159938	EXOSC10	33263	26381	7.9341182040736	8.16936553445762	8.14197524199523	8.01433418328043
NM_002686	1.13597931794221e-16	0.847704660240231	0	1	1	chr17	+	37824705	37826728	PNMT	2023	1064	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002687	0.241102873102791	5.88139821944375	1.56708687311426	0.210630575179967	0.713608227002027	chr14	+	39644386	39652422	PNN	8036	4412	5.68612709860705	5.75313001762398	6.03183849612108	5.88003879493525
NM_002688	0.387390531570232	3.99717288426294	1.09043718847032	0.296374362348479	0.77883782043267	chr22	+	19701986	19710845	SEPT5	8859	2577	4.18321302224445	2.72186373658857	4.10397065292612	3.94159922790241
NM_002689	-0.174571308697236	5.33934652367741	0.578062792049638	0.447072647926243	0.933802735981537	chr11	+	65029431	65065088	POLA2	35657	31967	5.39536070507608	5.33196850140599	5.16802846968315	5.21449091579822
NM_002690	-0.0389040169362957	5.76605011133997	0.0381315377122827	0.845179246720604	1	chr8	+	42195972	42229331	POLB	33359	31914	5.82305747114657	5.65228424135647	5.84271130794668	5.54201359610553
NM_002691	-0.190889876106768	5.34770860736575	0.693108611399127	0.40510903514409	0.895095222289801	chr19	+	50887579	50921275	POLD1	33696	30126	5.30471561413926	5.45682778790822	5.01702801717254	5.35454012270813
NM_002695	-0.535147913676319	5.11304555756529	4.52774161484607	0.0333496003709468	0.341858714670731	chr19	-	1086577	1095391	POLR2E	8814	4621	5.63743484075831	4.7831826470069	4.9766723735741	4.45871844666527
NM_002696	-0.44689986155916	6.326300077156	6.80088093333342	0.00911129061676879	0.16997339169382	chr11	+	62529010	62534187	POLR2G	5177	4339	6.60913759681122	6.37616406167182	6.01200782980696	6.09500191560527
NM_002697	0.626804925226924	4.49220744825793	4.07115184667414	0.0436215191668732	0.384572270833567	chr1	+	167190065	167396582	POU2F1	206517	184502	4.0407023923224	4.05405347288349	4.37631901011856	4.9309994857918
NM_002700	1.13597931794221e-16	0.847704660240231	0	1	1	chr5	+	145718586	145720083	POU4F3	1497	315	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002701	0.929602947639622	2.65513766450311	2.06458017261588	0.150756441257235	0.671223195515773	chr6	-	31132113	31138470	POU5F1	6357	3586	2.16888743487001	1.03253073205118	2.48132938148405	2.77585831678083
NM_002702	-0.135672953467605	4.18739653437145	0.155641349927922	0.693201542847192	1	chr12	-	51580718	51591950	POU6F1	11232	6425	4.31290325878462	3.88656864899812	3.85957758554409	4.10917545215697
NM_002703	0.0598547702658065	4.77874608675765	0.0464392237338233	0.8293793683317	1	chr4	-	57259528	57301802	PPAT	42274	32866	4.48789568448876	4.83010809837502	4.65731879255124	4.79008062446276
NM_002704	1.13597931794221e-16	0.847704660240231	0	1	1	chr4	-	74852155	74853907	PPBP	1752	445	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002705	0.999795250973984	1.93521518569883	1.1410623701837	0.285427955247349	0.769612112012755	chr16	-	4932507	4987136	PPL	54629	48272	0.110118750191404	1.03253073205118	1.92513743871843	1.08235641678151
NM_002708	-0.300823280130871	5.76040560634265	2.17625493221226	0.14015514749568	0.646513485019007	chr11	-	67165651	67169376	PPP1CA	3725	2222	5.88693854134838	5.82439208685045	5.36848442776351	5.73378771202149
NM_002710	-0.13640098896104	6.60631220921041	0.777909746705015	0.377781176814901	0.868856005623598	chr12	-	111157612	111180783	PPP1CC	23171	19782	6.4907780263327	6.79811363122161	6.47006726920041	6.55313809936065
NM_002711	1.13597931794221e-16	0.847704660240231	0	1	1	chr7	-	113516881	113559082	PPP1R3A	42201	37905	-2.15229079618372	-2.15229079618372	-2.15229079618372	-2.15229079618372
NM_002714	0.374500080160015	5.85386100984685	3.54130515001866	0.0598583432847886	0.447498690026628	chr6	-	30568176	30585084	PPP1R10	16908	12319	5.73322946321198	5.48642432196779	5.88693405093308	6.09500191560527
NM_002715	-0.202121985906298	6.65446622534983	1.79455123018721	0.18037262287797	0.713608227002027	chr5	-	133532147	133561950	PPP2CA	29803	26849	6.77588392343824	6.67499157743001	6.49884963727203	6.55313809936065
